Entry,localization,relability_score
Q9BXI9,Nucleoplasm,Approved
Q8NEG4,Nucleoplasm,Approved
Q9UHC7,Nucleoplasm,Approved
A5PL33,Nucleoplasm,Approved
P62324,Nucleoplasm,Approved
Q9H7F0,Nucleoli,Approved
Q8TBM7,Nucleoplasm,Approved
Q8IUR5,Nucleoplasm,Approved
O15397,Nucleoplasm,Approved
Q9P2J5,Nuclear bodies,Approved
Q15329,Nucleoli,Approved
Q9P031,Nucleoli,Approved
Q9P031,Nucleoli rim,Approved
Q9P031,Nucleoplasm,Approved
Q01432,Nuclear membrane,Approved
Q01432,Nucleoli,Approved
Q86WG5,Nucleoplasm,Approved
P62070,Nucleoplasm,Approved
O60293,Nucleoplasm,Approved
Q9BXT5,Nucleoplasm,Approved
Q9P2D8,Nucleoplasm,Approved
Q9H8Y1,Nucleoplasm,Approved
Q92623,Nuclear bodies,Approved
O14770,Nucleoplasm,Approved
Q7L8W6,Nucleoli,Approved
Q7L8W6,Nucleoli rim,Approved
Q7L8W6,Nucleoplasm,Approved
Q93097,Nucleoplasm,Approved
Q9ULH0,Nucleoplasm,Approved
Q8WXG1,Nucleoli fibrillar center,Approved
P04198,Nucleoli,Approved
P04198,Nucleoplasm,Approved
Q2TAA2,Nucleoplasm,Approved
Q9P260,Nucleoplasm,Approved
Q719H9,Nucleoli,Approved
Q719H9,Nucleoplasm,Approved
Q6ZMY3,Nucleoli,Approved
Q6ZMY3,Nucleoplasm,Approved
Q96K17,Nucleoplasm,Approved
Q5TAX3,Nucleoli,Approved
Q14147,Nucleoplasm,Approved
Q9HA77,Nucleoplasm,Approved
Q8IXQ3,Nucleoplasm,Approved
Q9UPW5,Nucleoli,Approved
Q8IV13,Nuclear speckles,Approved
O43347,Nucleoplasm,Approved
O94952,Nucleoplasm,Approved
Q15646,Nucleoplasm,Approved
Q96EX2,Nucleoplasm,Approved
Q6ZP65,Nucleoplasm,Approved
O14545,Nucleoplasm,Approved
Q9NP80,Nucleoplasm,Approved
Q9Y2Z2,Nucleoplasm,Approved
P21589,Nucleoplasm,Approved
P25791,Nucleoplasm,Approved
Q96BD5,Nucleoplasm,Approved
Q9UKW6,Nucleoplasm,Approved
Q16671,Nucleoplasm,Approved
Q13683,Nuclear speckles,Approved
Q12999,Nucleoplasm,Approved
Q5SYE7,Nuclear membrane,Approved
Q5SYE7,Nucleoplasm,Approved
Q9UBP5,Nuclear bodies,Approved
Q04741,Mitotic chromosome,Approved
Q99547,Nucleoplasm,Approved
Q96A19,Nuclear bodies,Approved
Q96A19,Nucleoplasm,Approved
O43752,Nucleoplasm,Approved
Q5VZ46,Nuclear membrane,Approved
Q07001,Nucleoplasm,Approved
Q86T82,Nucleoli,Approved
Q86T82,Nucleoplasm,Approved
Q9BZV2,Nucleoplasm,Approved
Q9Y376,Nucleoli,Approved
Q9UBZ9,Nucleoli,Approved
Q8NBP5,Nucleoli,Approved
Q8NBP5,Nucleoli rim,Approved
A6QL64,Nucleoplasm,Approved
Q52LR7,Nuclear speckles,Approved
Q13610,Nucleoli rim,Approved
O15195,Nucleoli fibrillar center,Approved
O15195,Nucleoplasm,Approved
Q6PGQ7,Nucleoli fibrillar center,Approved
Q6PGQ7,Nucleoplasm,Approved
Q9Y2L9,Nucleoli,Approved
Q8NDN9,Nucleoplasm,Approved
Q96JB2,Nucleoplasm,Approved
O95199,Nucleoplasm,Approved
Q96T68,Nucleoplasm,Approved
Q9NY93,Mitotic chromosome,Approved
O15069,Nucleoplasm,Approved
O15522,Nucleoplasm,Approved
Q9C0A1,Nucleoli fibrillar center,Approved
Q9C0A1,Nucleoplasm,Approved
Q96L96,Nucleoplasm,Approved
Q9HA92,Mitotic chromosome,Approved
Q8IWB9,Nucleoplasm,Approved
O43674,Nucleoplasm,Approved
Q7Z7M9,Nucleoli,Approved
Q14774,Nucleoplasm,Approved
P18510,Nucleoplasm,Approved
Q9NXE4,Nuclear membrane,Approved
O60243,Nucleoplasm,Approved
P50750,Nucleoplasm,Approved
Q9H4F1,Nucleoplasm,Approved
P61764,Nucleoplasm,Approved
Q9Y6Q3,Nucleoplasm,Approved
Q9Y2K6,Nucleoplasm,Approved
O75348,Nucleoli,Approved
O75348,Nucleoplasm,Approved
Q9NXF1,Nucleoplasm,Approved
Q5VVW2,Nucleoplasm,Approved
Q5T7W7,Nucleoplasm,Approved
Q9BU70,Nucleoplasm,Approved
P23025,Nucleoplasm,Approved
Q13371,Nucleoplasm,Approved
O60911,Nucleoli fibrillar center,Approved
O60911,Nucleoplasm,Approved
O60663,Nucleoplasm,Approved
Q13822,Nucleoplasm,Approved
Q9BVC3,Nucleoplasm,Approved
O75953,Nucleoplasm,Approved
Q9UBQ7,Nucleoplasm,Approved
Q8IVH2,Nucleoplasm,Approved
O15535,Nucleoplasm,Approved
Q9GZM5,Nucleoplasm,Approved
A1A5C7,Nucleoplasm,Approved
Q9BRT2,Nuclear bodies,Approved
Q9Y242,Nucleoli,Approved
Q9Y242,Nucleoplasm,Approved
Q96JS3,Nucleoplasm,Approved
Q5T4I8,Nuclear speckles,Approved
Q8N9B4,Nucleoplasm,Approved
Q9NS37,Nucleoplasm,Approved
Q9H920,Nucleoplasm,Approved
P09237,Nucleoplasm,Approved
Q9BTE7,Nucleoli,Approved
Q9BTE7,Nucleoplasm,Approved
Q9H0Q3,Nucleoplasm,Approved
Q9BYE2,Nucleoplasm,Approved
Q13163,Nucleoli,Approved
Q05D32,Nucleoplasm,Approved
Q9BXS6,Nucleoli,Approved
Q9BXS6,Nucleoli fibrillar center,Approved
Q9BXS6,Nucleoplasm,Approved
Q9NVX0,Nucleoplasm,Approved
Q92541,Nucleoplasm,Approved
Q0P6H9,Nuclear bodies,Approved
Q0P6H9,Nucleoli fibrillar center,Approved
Q0P6H9,Nucleoplasm,Approved
Q9NQU5,Nucleoli fibrillar center,Approved
Q6N043,Nucleoplasm,Approved
Q6YP21,Nucleoli,Approved
Q53G44,Nucleoplasm,Approved
Q8TF65,Nucleoplasm,Approved
Q52LW3,Nucleoplasm,Approved
Q8TCB0,Nucleoplasm,Approved
Q9UQC9,Nucleoplasm,Approved
O95343,Nucleoplasm,Approved
P52954,Nuclear bodies,Approved
P52954,Nucleoli,Approved
P52954,Nucleoplasm,Approved
Q8NBU5,Nucleoli rim,Approved
Q9HA72,Nucleoplasm,Approved
Q8TAG9,Nucleoplasm,Approved
Q9BY21,Nucleoplasm,Approved
Q96BN6,Nucleoplasm,Approved
Q8N9N2,Nucleoplasm,Approved
Q8N187,Nucleoli fibrillar center,Approved
P05455,Nucleoplasm,Approved
Q13506,Nucleoplasm,Approved
Q96Q40,Nucleoplasm,Approved
P28290,Nucleoplasm,Approved
Q6P1L5,Nucleoplasm,Approved
Q9GZL7,Nucleoli,Approved
Q9BQF6,Nuclear bodies,Approved
Q93073,Nucleoplasm,Approved
Q7M4L6,Nucleoplasm,Approved
Q96SY0,Nuclear bodies,Approved
Q96SY0,Nuclear membrane,Approved
Q96SY0,Nucleoplasm,Approved
Q96S82,Nucleoplasm,Approved
O94988,Nucleoli,Approved
Q9P2E7,Nucleoplasm,Approved
Q0VAM2,Nucleoplasm,Approved
Q2LD37,Nucleoplasm,Approved
Q7Z3B4,Nucleoplasm,Approved
Q16589,Nucleoplasm,Approved
O60763,Nucleoli fibrillar center,Approved
P55212,Nucleoplasm,Approved
Q9UJU2,Nucleoplasm,Approved
O43252,Mitotic chromosome,Approved
O43252,Nucleoli rim,Approved
O43252,Nucleoplasm,Approved
O95487,Nucleoplasm,Approved
Q96NT3,Nucleoplasm,Approved
P41212,Nucleoli,Approved
Q9NP50,Nucleoplasm,Approved
Q9HBU6,Nucleoplasm,Approved
Q96MT3,Nucleoplasm,Approved
Q16795,Nucleoplasm,Approved
Q8IYJ0,Nucleoplasm,Approved
P02458,Nucleoplasm,Approved
O95626,Nucleoplasm,Approved
Q96NU7,Nucleoplasm,Approved
P50553,Nucleoplasm,Approved
Q96NZ1,Nucleoplasm,Approved
Q15633,Nuclear bodies,Approved
Q8N5B7,Nuclear membrane,Approved
Q12852,Nucleoplasm,Approved
Q8NCL4,Nucleoplasm,Approved
Q8NB46,Nucleoplasm,Approved
Q8NDX6,Nucleoplasm,Approved
Q32P51,Nucleoplasm,Approved
A3KN83,Nucleoplasm,Approved
Q6PF18,Nucleoplasm,Approved
Q96AX1,Nucleoplasm,Approved
Q9HBH0,Nucleoplasm,Approved
Q5T8P6,Nuclear speckles,Approved
Q13619,Nucleoplasm,Approved
Q6UW01,Nucleoplasm,Approved
Q9HAT8,Nucleoli,Approved
Q9HAT8,Nucleoplasm,Approved
Q16799,Nuclear bodies,Approved
Q8NCM2,Nucleoplasm,Approved
Q8IYL9,Nucleoli,Approved
Q8WYK2,Nuclear speckles,Approved
Q8WYK2,Nucleoplasm,Approved
Q9UK55,Nucleoplasm,Approved
Q96F83,Nuclear bodies,Approved
Q96F83,Nucleoplasm,Approved
Q8IWY8,Nucleoplasm,Approved
Q8IV50,Nuclear bodies,Approved
P21781,Nucleoli,Approved
P21781,Nucleoplasm,Approved
P19113,Nuclear bodies,Approved
P37108,Nucleoli,Approved
P37108,Nucleoplasm,Approved
A7MBM2,Nucleoplasm,Approved
Q9NP66,Nucleoplasm,Approved
O60637,Nucleoplasm,Approved
Q9H1K6,Nucleoplasm,Approved
Q8TE56,Nucleoplasm,Approved
Q8NG48,Nucleoplasm,Approved
P0CG33,Nucleoplasm,Approved
P12271,Nucleoplasm,Approved
P08910,Nucleoplasm,Approved
Q16288,Nuclear membrane,Approved
Q7L5Y6,Nucleoplasm,Approved
Q8N1W2,Nucleoplasm,Approved
Q92186,Nucleoplasm,Approved
P09958,Nucleoplasm,Approved
P67812,Nuclear membrane,Approved
O15305,Nucleoplasm,Approved
Q96GQ5,Nucleoli,Approved
Q96GQ5,Nucleoplasm,Approved
Q96C12,Nucleoplasm,Approved
Q01850,Nucleoplasm,Approved
Q32MK0,Nucleoplasm,Approved
Q969G9,Nucleoli fibrillar center,Approved
Q96FN4,Nucleoplasm,Approved
P0C024,Nucleoplasm,Approved
Q96MX0,Nucleoplasm,Approved
Q9UJX0,Nucleoplasm,Approved
Q92901,Nuclear speckles,Approved
Q9NX65,Nucleoplasm,Approved
Q6ZN54,Nucleoplasm,Approved
Q9NWA0,Nucleoplasm,Approved
Q8IZQ8,Nucleoplasm,Approved
O60256,Nucleoplasm,Approved
Q9UKL6,Nucleoli,Approved
Q9UKL6,Nucleoplasm,Approved
Q9BSJ5,Nucleoplasm,Approved
P50616,Nucleoplasm,Approved
O43147,Nucleoplasm,Approved
Q86WV1,Nucleoplasm,Approved
O94911,Nucleoplasm,Approved
Q86WR6,Nucleoplasm,Approved
Q9H6U6,Nucleoli,Approved
Q15532,Nucleoplasm,Approved
O14732,Nucleoplasm,Approved
P38405,Nucleoplasm,Approved
Q32NC0,Nucleoli,Approved
Q9H706,Nucleoplasm,Approved
O15118,Nucleoplasm,Approved
Q9H091,Nuclear speckles,Approved
Q9BUR4,Nucleoplasm,Approved
O15427,Nuclear membrane,Approved
P48730,Nucleoli fibrillar center,Approved
Q9HA64,Nucleoplasm,Approved
Q5MNZ6,Nucleoplasm,Approved
Q6ZSG1,Nucleoplasm,Approved
P31152,Nucleoplasm,Approved
Q9C0B9,Nucleoli,Approved
Q9C0B9,Nucleoli rim,Approved
Q9C0B9,Nucleoplasm,Approved
Q86VR2,Nuclear membrane,Approved
Q86VR2,Nucleoplasm,Approved
P83876,Nuclear membrane,Approved
P83876,Nucleoplasm,Approved
Q96G46,Nucleoplasm,Approved
Q9HCL3,Nuclear speckles,Approved
P57058,Nucleoplasm,Approved
P57059,Nucleoplasm,Approved
Q9UJW3,Nuclear speckles,Approved
P56557,Nucleoli fibrillar center,Approved
Q9Y3R5,Nucleoplasm,Approved
Q9ULV8,Nucleoplasm,Approved
Q9HAU8,Nuclear bodies,Approved
Q9HAU8,Nucleoplasm,Approved
Q6DD87,Nucleoli,Approved
Q6DD87,Nucleoplasm,Approved
Q9BSF4,Nucleoplasm,Approved
Q96CN4,Nuclear bodies,Approved
P62280,Nucleoli,Approved
P40429,Nucleoli,Approved
Q8N883,Nucleoplasm,Approved
Q9ULC6,Nucleoplasm,Approved
P29317,Nuclear speckles,Approved
Q8IW93,Nuclear bodies,Approved
O75381,Nucleoli fibrillar center,Approved
Q9H299,Nuclear bodies,Approved
Q8TAB5,Nucleoplasm,Approved
Q8IZA0,Nucleoli,Approved
Q6P1W5,Nucleoplasm,Approved
Q96SC8,Nucleoplasm,Approved
O95382,Nucleoplasm,Approved
P98160,Nucleoplasm,Approved
O75054,Nucleoplasm,Approved
Q5TEC3,Nucleoplasm,Approved
Q9P2B4,Nucleoli fibrillar center,Approved
Q5VTL7,Nucleoplasm,Approved
Q8N6U8,Nucleoli,Approved
Q8N6U8,Nucleoplasm,Approved
Q9Y5B8,Nucleoplasm,Approved
P48443,Nuclear bodies,Approved
P48443,Nucleoplasm,Approved
O60806,Nuclear speckles,Approved
Q9BZX2,Nucleoplasm,Approved
O14880,Nucleoplasm,Approved
Q9Y3C8,Nuclear speckles,Approved
Q14994,Nucleoplasm,Approved
P31415,Nucleoplasm,Approved
Q9H9L3,Nucleoplasm,Approved
P42684,Nucleoplasm,Approved
Q9NZL6,Nucleoplasm,Approved
Q9NQ69,Nucleoplasm,Approved
Q15427,Nuclear speckles,Approved
Q16610,Nucleoplasm,Approved
Q9BW92,Nucleoplasm,Approved
Q9BTT0,Nucleoplasm,Approved
O76027,Nuclear speckles,Approved
O43768,Nucleoli,Approved
O43768,Nucleoplasm,Approved
Q9H3T2,Nucleoli fibrillar center,Approved
Q9H3T2,Nucleoplasm,Approved
Q86X24,Nucleoli,Approved
Q86X24,Nucleoplasm,Approved
Q5VU65,Nuclear bodies,Approved
Q14157,Nuclear speckles,Approved
Q8TEY5,Nuclear membrane,Approved
Q8TEY5,Nucleoplasm,Approved
Q68E01,Nucleoli,Approved
Q8NBP0,Nucleoplasm,Approved
P24666,Nucleoplasm,Approved
P27987,Nucleoplasm,Approved
Q8WVV9,Nucleoplasm,Approved
Q9P1Q0,Nucleoplasm,Approved
P62308,Nucleoplasm,Approved
O76071,Nucleoplasm,Approved
Q96K75,Nuclear bodies,Approved
Q96K75,Nucleoplasm,Approved
Q9Y2D4,Nuclear bodies,Approved
Q9Y2D4,Nucleoplasm,Approved
Q8TD22,Nucleoplasm,Approved
Q8TE96,Nucleoli fibrillar center,Approved
O75319,Nucleoli fibrillar center,Approved
Q96JF0,Nucleoli fibrillar center,Approved
Q96JF0,Nucleoplasm,Approved
Q53S58,Nucleoli fibrillar center,Approved
Q53S58,Nucleoplasm,Approved
Q9C0I4,Nucleoplasm,Approved
Q6DCA0,Nucleoplasm,Approved
P35498,Nuclear bodies,Approved
P35498,Nucleoplasm,Approved
Q6ZT12,Nucleoli,Approved
Q6ZT12,Nucleoplasm,Approved
Q8TCD6,Nucleoplasm,Approved
Q6P995,Nucleoli,Approved
Q6P995,Nucleoplasm,Approved
Q8NCX0,Nucleoplasm,Approved
Q8WXB1,Nucleoplasm,Approved
Q8N2C7,Nuclear bodies,Approved
Q6ZS30,Nucleoplasm,Approved
Q86UK0,Nucleoli,Approved
Q96HZ4,Nuclear bodies,Approved
Q9P2S6,Nuclear bodies,Approved
Q9P2S6,Nucleoplasm,Approved
Q14135,Nucleoli fibrillar center,Approved
Q14135,Nucleoplasm,Approved
Q96IJ6,Nucleoplasm,Approved
O00590,Nucleoplasm,Approved
Q13797,Nucleoplasm,Approved
Q13439,Nucleoplasm,Approved
O15194,Nucleoplasm,Approved
O75155,Nuclear bodies,Approved
Q8TBC4,Nucleoplasm,Approved
Q969Y0,Nucleoplasm,Approved
Q53H76,Nuclear speckles,Approved
Q53H76,Nucleoplasm,Approved
P54922,Nuclear membrane,Approved
P54922,Nucleoplasm,Approved
Q5DX21,Nucleoplasm,Approved
Q6UXF1,Nucleoli,Approved
Q86YW9,Nucleoli,Approved
Q9BXB4,Nucleoplasm,Approved
P48728,Nucleoplasm,Approved
Q8N398,Nucleoplasm,Approved
Q9P241,Nucleoplasm,Approved
Q9UHY7,Nuclear bodies,Approved
Q9UHY7,Nucleoli,Approved
Q9UHY7,Nucleoplasm,Approved
Q96I23,Nucleoplasm,Approved
Q8TEA7,Nucleoli fibrillar center,Approved
Q8TEA7,Nucleoplasm,Approved
Q96D03,Nucleoplasm,Approved
Q96CG3,Nucleoli,Approved
Q96CG3,Nucleoplasm,Approved
Q6ZWL3,Nuclear speckles,Approved
Q9NUU6,Nucleoli,Approved
Q99650,Nucleoli,Approved
Q9NYY3,Nucleoplasm,Approved
Q6ZUX7,Nuclear bodies,Approved
Q8N7Z5,Nucleoli,Approved
Q8N7Z5,Nucleoplasm,Approved
Q9NXP7,Nucleoli,Approved
Q9NXP7,Nucleoplasm,Approved
Q8TAD4,Nucleoplasm,Approved
Q969M3,Nucleoplasm,Approved
Q7L014,Nucleoli fibrillar center,Approved
Q96MT1,Nucleoplasm,Approved
Q8NBM8,Nucleoplasm,Approved
Q96RE9,Nuclear bodies,Approved
Q96RE9,Nucleoli,Approved
Q96RE9,Nucleoli rim,Approved
O15049,Nucleoplasm,Approved
Q9NT68,Nucleoli,Approved
Q86YV6,Nucleoli,Approved
Q9NXC2,Nucleoplasm,Approved
Q96NC0,Nucleoplasm,Approved
Q9C029,Nucleoplasm,Approved
Q7L0R7,Nucleoplasm,Approved
Q7L591,Nucleoplasm,Approved
Q6NYC8,Nucleoplasm,Approved
Q5VWP3,Nucleoplasm,Approved
Q5TDP6,Nucleoplasm,Approved
Q6Q6R5,Nuclear speckles,Approved
Q6DKI1,Nucleoli,Approved
Q13641,Nucleoplasm,Approved
Q8WWQ0,Nucleoli rim,Approved
Q8WWQ0,Nucleoplasm,Approved
Q5TGI0,Nucleoplasm,Approved
Q12796,Nucleoli,Approved
Q12796,Nucleoplasm,Approved
Q8N228,Nucleoplasm,Approved
Q9P1F3,Nucleoplasm,Approved
Q149N8,Nuclear membrane,Approved
Q149N8,Nucleoplasm,Approved
P63172,Nucleoplasm,Approved
Q5VZL5,Nucleoli,Approved
Q5VZL5,Nucleoplasm,Approved
Q9H993,Nuclear bodies,Approved
Q9H993,Nucleoplasm,Approved
Q9BRJ6,Nucleoli,Approved
Q9BRJ6,Nucleoplasm,Approved
Q02930,Nucleoplasm,Approved
Q6PJE2,Nuclear membrane,Approved
Q6PJE2,Nucleoplasm,Approved
Q03936,Nucleoplasm,Approved
Q9ULK2,Nucleoplasm,Approved
Q7L2J0,Nucleoplasm,Approved
Q96SK2,Nuclear membrane,Approved
Q96SK2,Nuclear speckles,Approved
Q9Y383,Nucleoplasm,Approved
Q9BQJ4,Nuclear membrane,Approved
Q8TDW5,Nucleoplasm,Approved
O14936,Nucleoplasm,Approved
O15550,Nucleoli,Approved
O15550,Nucleoli rim,Approved
O15550,Nucleoplasm,Approved
Q99865,Nucleoplasm,Approved
Q8WWL7,Nuclear speckles,Approved
P17025,Nucleoplasm,Approved
Q9NS84,Nucleoplasm,Approved
Q5JUW0,Nucleoplasm,Approved
P51814,Nucleoplasm,Approved
Q9Y462,Nucleoplasm,Approved
Q6ZRI8,Nucleoplasm,Approved
Q9Y4C4,Nucleoplasm,Approved
P43358,Nuclear speckles,Approved
Q86WR0,Nucleoplasm,Approved
O60496,Nuclear bodies,Approved
O60496,Nucleoplasm,Approved
Q9BRT9,Nucleoplasm,Approved
P54274,Nucleoli fibrillar center,Approved
P18124,Nucleoli,Approved
Q96QS6,Nuclear bodies,Approved
Q96QS6,Nucleoplasm,Approved
Q9Y561,Nucleoli fibrillar center,Approved
Q9BRU9,Nucleoli,Approved
Q86UY5,Nucleoplasm,Approved
Q49AJ0,Nuclear membrane,Approved
Q49AJ0,Nucleoplasm,Approved
Q9C0H5,Nucleoplasm,Approved
Q6XQN6,Nucleoplasm,Approved
P42772,Nucleoplasm,Approved
Q9UK96,Nucleoplasm,Approved
Q5SR56,Nucleoplasm,Approved
Q5VWJ9,Nucleoli,Approved
Q5VWJ9,Nucleoplasm,Approved
Q15406,Nucleoplasm,Approved
O75129,Nucleoplasm,Approved
Q8NA23,Nuclear bodies,Approved
Q9NRF9,Nucleoli,Approved
Q9NRF9,Nucleoplasm,Approved
O75683,Nucleoplasm,Approved
Q15528,Nucleoplasm,Approved
P62424,Nucleoli,Approved
Q9NR46,Nucleoplasm,Approved
Q5VW38,Nucleoplasm,Approved
Q9BTV6,Nuclear bodies,Approved
P46531,Nucleoplasm,Approved
Q96BF6,Nucleoli,Approved
Q8NE31,Nucleoplasm,Approved
Q96F24,Nucleoplasm,Approved
Q5GLZ8,Nucleoli fibrillar center,Approved
Q15327,Nucleoli fibrillar center,Approved
P34969,Nuclear speckles,Approved
P78346,Nucleoli,Approved
P78346,Nucleoplasm,Approved
Q5SQQ9,Nucleoli rim,Approved
Q5SQQ9,Nucleoplasm,Approved
Q13542,Nucleoplasm,Approved
Q9C0I9,Nucleoplasm,Approved
O43903,Nucleoli,Approved
O43903,Nucleoplasm,Approved
Q9UL59,Nucleoplasm,Approved
Q9UL58,Nucleoplasm,Approved
Q96GX9,Nucleoplasm,Approved
Q53FT3,Nuclear bodies,Approved
Q53FT3,Nuclear speckles,Approved
Q53FT3,Nucleoplasm,Approved
P58005,Nucleoplasm,Approved
O94919,Nuclear membrane,Approved
Q8N4S0,Nuclear bodies,Approved
Q8N4S0,Nucleoplasm,Approved
Q6PF15,Nucleoli fibrillar center,Approved
Q6PF15,Nucleoplasm,Approved
O15484,Nucleoplasm,Approved
Q9C0D7,Nuclear membrane,Approved
Q9H892,Nucleoplasm,Approved
Q8IW92,Nucleoplasm,Approved
Q9Y5Y6,Nucleoplasm,Approved
Q3LXA3,Nucleoplasm,Approved
Q01995,Nucleoplasm,Approved
Q5JYT7,Nucleoli,Approved
O94964,Nucleoli,Approved
Q9BTV7,Nucleoli,Approved
Q8WV07,Nucleoplasm,Approved
Q01970,Nucleoplasm,Approved
O95947,Nucleoplasm,Approved
Q8IYA7,Nuclear speckles,Approved
Q8IYA7,Nucleoplasm,Approved
Q14865,Nucleoplasm,Approved
P58753,Nucleoplasm,Approved
Q86T90,Nuclear speckles,Approved
Q86V42,Nucleoplasm,Approved
Q8N2G4,Nucleoplasm,Approved
Q53EL6,Nucleoplasm,Approved
Q8IZU2,Nuclear speckles,Approved
Q68D86,Nucleoli,Approved
Q8NA03,Nucleoplasm,Approved
Q8IWF9,Nucleoplasm,Approved
Q8WVI7,Nucleoli,Approved
Q8WVI7,Nucleoplasm,Approved
Q8IXP5,Nucleoplasm,Approved
Q6P4H8,Nucleoplasm,Approved
Q14185,Nuclear speckles,Approved
Q14185,Nucleoplasm,Approved
Q8IY37,Nuclear membrane,Approved
Q9UK39,Nucleoplasm,Approved
Q8IX04,Nucleoplasm,Approved
Q8N2M4,Nucleoplasm,Approved
Q7Z3V4,Nuclear speckles,Approved
Q96QE2,Nuclear membrane,Approved
Q9Y2E4,Nucleoplasm,Approved
Q8NEF9,Nucleoli rim,Approved
Q8N128,Nucleoplasm,Approved
Q9BQ13,Nucleoplasm,Approved
Q92748,Nucleoplasm,Approved
P58397,Nucleoli,Approved
Q9ULJ7,Nucleoplasm,Approved
O75794,Nucleoplasm,Approved
Q8N1A6,Nuclear bodies,Approved
Q9P2Q2,Nucleoplasm,Approved
Q9H974,Nucleoli,Approved
Q17R98,Nucleoplasm,Approved
P52895,Nucleoli fibrillar center,Approved
P52895,Nucleoplasm,Approved
O95231,Nucleoli fibrillar center,Approved
Q7Z5J8,Nucleoplasm,Approved
Q6ZSS7,Nucleoplasm,Approved
Q96B21,Nucleoplasm,Approved
Q5T0U0,Nucleoplasm,Approved
Q8N442,Nucleoplasm,Approved
Q9UKT5,Nucleoplasm,Approved
Q0VDI3,Nucleoplasm,Approved
Q8N3A8,Nucleoplasm,Approved
P56159,Nucleoplasm,Approved
Q03001,Nucleoplasm,Approved
Q5SZJ8,Nucleoplasm,Approved
Q8TBY0,Nucleoli fibrillar center,Approved
P0DPB3,Nuclear bodies,Approved
P0DPB3,Nucleoplasm,Approved
Q8WWG9,Nuclear bodies,Approved
Q96MV1,Nuclear speckles,Approved
Q8NBL3,Nucleoplasm,Approved
Q5W0B1,Nuclear bodies,Approved
Q5W0B1,Nucleoplasm,Approved
Q9HCE0,Nuclear speckles,Approved
Q96B23,Nucleoplasm,Approved
Q9HB14,Nuclear speckles,Approved
Q9H0Y0,Nucleoli,Approved
Q9H0Y0,Nucleoplasm,Approved
Q2TBE0,Nuclear speckles,Approved
Q6PK81,Nucleoli fibrillar center,Approved
Q6PK81,Nucleoplasm,Approved
Q68DI1,Nucleoplasm,Approved
Q96EG3,Nucleoli,Approved
O75317,Nucleoplasm,Approved
Q8IVE3,Nuclear bodies,Approved
Q8IVE3,Nucleoplasm,Approved
P17302,Nucleoplasm,Approved
Q9NQI0,Nucleoplasm,Approved
Q9BRX2,Mitotic chromosome,Approved
Q9BRX2,Nucleoli fibrillar center,Approved
Q9BRX2,Nucleoplasm,Approved
Q8IV61,Nucleoplasm,Approved
Q5VYY1,Nucleoplasm,Approved
Q03014,Nuclear bodies,Approved
Q03014,Nucleoplasm,Approved
Q03924,Nucleoli fibrillar center,Approved
Q8N9Z9,Nucleoplasm,Approved
Q13503,Nucleoli,Approved
Q13503,Nucleoplasm,Approved
Q9NY57,Nuclear bodies,Approved
Q9NY57,Nucleoplasm,Approved
Q8N9Q2,Nucleoli,Approved
Q8N9Q2,Nucleoplasm,Approved
Q9H3R5,Mitotic chromosome,Approved
Q9H3R5,Nucleoli rim,Approved
Q8NDB2,Nucleoplasm,Approved
P98082,Nucleoli fibrillar center,Approved
Q9NUZ1,Nucleoli,Approved
Q9UIL1,Nucleoplasm,Approved
A6NKT7,Nuclear membrane,Approved
Q9NUQ9,Nucleoplasm,Approved
Q6PI98,Nucleoli fibrillar center,Approved
Q96PX9,Nucleoplasm,Approved
Q8TB05,Nucleoplasm,Approved
Q9UK53,Nucleoplasm,Approved
Q9UKC9,Nucleoli,Approved
Q9UKC9,Nucleoplasm,Approved
P23468,Nucleoplasm,Approved
Q8IV03,Nucleoli,Approved
Q8IV03,Nucleoplasm,Approved
Q9UEE9,Nucleoplasm,Approved
Q8IUE1,Nucleoplasm,Approved
Q86VZ6,Nucleoli fibrillar center,Approved
Q14669,Nuclear speckles,Approved
Q8NEA4,Nucleoli,Approved
Q8NEA4,Nucleoplasm,Approved
Q96SI1,Nucleoplasm,Approved
O94760,Nucleoli,Approved
O14646,Nucleoli fibrillar center,Approved
O14646,Nucleoplasm,Approved
Q8N957,Nucleoplasm,Approved
Q9P2X3,Nucleoplasm,Approved
Q8N6D5,Nuclear bodies,Approved
Q8N6D5,Nucleoplasm,Approved
Q5VUM1,Nucleoplasm,Approved
P04216,Nucleoplasm,Approved
Q8NEP3,Nuclear speckles,Approved
Q8WXH2,Nucleoplasm,Approved
Q8TF42,Nuclear bodies,Approved
Q8TF42,Nucleoplasm,Approved
Q9UKF7,Nucleoplasm,Approved
Q8N8E3,Nucleoplasm,Approved
Q8WWZ7,Nucleoplasm,Approved
Q8IY42,Nucleoplasm,Approved
Q96F81,Nuclear bodies,Approved
Q8WWH4,Nucleoplasm,Approved
Q5T7M9,Nucleoplasm,Approved
Q15369,Nucleoli,Approved
O15394,Nuclear bodies,Approved
Q8NA19,Nucleoplasm,Approved
Q14123,Nucleoplasm,Approved
Q9UJ41,Nucleoli,Approved
P57087,Nucleoplasm,Approved
Q96HP4,Nucleoplasm,Approved
Q8TF05,Nucleoplasm,Approved
Q70EL4,Nuclear speckles,Approved
Q70EL4,Nucleoplasm,Approved
Q6AI12,Nucleoli fibrillar center,Approved
P17022,Nucleoplasm,Approved
